subject,window_id,start_sample,end_sample,start_time_seconds,end_time_seconds,wesad_label,stress_label
S6,122,62464,62976,976.0,984.0,1,0
S6,123,62976,63488,984.0,992.0,1,0
S6,124,63488,64000,992.0,1000.0,1,0
S6,125,64000,64512,1000.0,1008.0,1,0
S6,126,64512,65024,1008.0,1016.0,1,0
S6,127,65024,65536,1016.0,1024.0,1,0
S6,128,65536,66048,1024.0,1032.0,1,0
S6,129,66048,66560,1032.0,1040.0,1,0
S6,130,66560,67072,1040.0,1048.0,1,0
S6,131,67072,67584,1048.0,1056.0,1,0
S6,132,67584,68096,1056.0,1064.0,1,0
S6,133,68096,68608,1064.0,1072.0,1,0
S6,134,68608,69120,1072.0,1080.0,1,0
S6,135,69120,69632,1080.0,1088.0,1,0
S6,136,69632,70144,1088.0,1096.0,1,0
S6,137,70144,70656,1096.0,1104.0,1,0
S6,138,70656,71168,1104.0,1112.0,1,0
S6,139,71168,71680,1112.0,1120.0,1,0
S6,140,71680,72192,1120.0,1128.0,1,0
S6,141,72192,72704,1128.0,1136.0,1,0
S6,142,72704,73216,1136.0,1144.0,1,0
S6,143,73216,73728,1144.0,1152.0,1,0
S6,144,73728,74240,1152.0,1160.0,1,0
S6,145,74240,74752,1160.0,1168.0,1,0
S6,146,74752,75264,1168.0,1176.0,1,0
S6,147,75264,75776,1176.0,1184.0,1,0
S6,148,75776,76288,1184.0,1192.0,1,0
S6,149,76288,76800,1192.0,1200.0,1,0
S6,150,76800,77312,1200.0,1208.0,1,0
S6,151,77312,77824,1208.0,1216.0,1,0
S6,152,77824,78336,1216.0,1224.0,1,0
S6,153,78336,78848,1224.0,1232.0,1,0
S6,154,78848,79360,1232.0,1240.0,1,0
S6,155,79360,79872,1240.0,1248.0,1,0
S6,156,79872,80384,1248.0,1256.0,1,0
S6,157,80384,80896,1256.0,1264.0,1,0
S6,158,80896,81408,1264.0,1272.0,1,0
S6,159,81408,81920,1272.0,1280.0,1,0
S6,160,81920,82432,1280.0,1288.0,1,0
S6,161,82432,82944,1288.0,1296.0,1,0
S6,162,82944,83456,1296.0,1304.0,1,0
S6,163,83456,83968,1304.0,1312.0,1,0
S6,164,83968,84480,1312.0,1320.0,1,0
S6,165,84480,84992,1320.0,1328.0,1,0
S6,166,84992,85504,1328.0,1336.0,1,0
S6,167,85504,86016,1336.0,1344.0,1,0
S6,168,86016,86528,1344.0,1352.0,1,0
S6,169,86528,87040,1352.0,1360.0,1,0
S6,170,87040,87552,1360.0,1368.0,1,0
S6,171,87552,88064,1368.0,1376.0,1,0
S6,172,88064,88576,1376.0,1384.0,1,0
S6,173,88576,89088,1384.0,1392.0,1,0
S6,174,89088,89600,1392.0,1400.0,1,0
S6,175,89600,90112,1400.0,1408.0,1,0
S6,176,90112,90624,1408.0,1416.0,1,0
S6,177,90624,91136,1416.0,1424.0,1,0
S6,178,91136,91648,1424.0,1432.0,1,0
S6,179,91648,92160,1432.0,1440.0,1,0
S6,180,92160,92672,1440.0,1448.0,1,0
S6,181,92672,93184,1448.0,1456.0,1,0
S6,182,93184,93696,1456.0,1464.0,1,0
S6,183,93696,94208,1464.0,1472.0,1,0
S6,184,94208,94720,1472.0,1480.0,1,0
S6,185,94720,95232,1480.0,1488.0,1,0
S6,186,95232,95744,1488.0,1496.0,1,0
S6,187,95744,96256,1496.0,1504.0,1,0
S6,188,96256,96768,1504.0,1512.0,1,0
S6,189,96768,97280,1512.0,1520.0,1,0
S6,190,97280,97792,1520.0,1528.0,1,0
S6,191,97792,98304,1528.0,1536.0,1,0
S6,192,98304,98816,1536.0,1544.0,1,0
S6,193,98816,99328,1544.0,1552.0,1,0
S6,194,99328,99840,1552.0,1560.0,1,0
S6,195,99840,100352,1560.0,1568.0,1,0
S6,196,100352,100864,1568.0,1576.0,1,0
S6,197,100864,101376,1576.0,1584.0,1,0
S6,198,101376,101888,1584.0,1592.0,1,0
S6,199,101888,102400,1592.0,1600.0,1,0
S6,200,102400,102912,1600.0,1608.0,1,0
S6,201,102912,103424,1608.0,1616.0,1,0
S6,202,103424,103936,1616.0,1624.0,1,0
S6,203,103936,104448,1624.0,1632.0,1,0
S6,204,104448,104960,1632.0,1640.0,1,0
S6,205,104960,105472,1640.0,1648.0,1,0
S6,206,105472,105984,1648.0,1656.0,1,0
S6,207,105984,106496,1656.0,1664.0,1,0
S6,208,106496,107008,1664.0,1672.0,1,0
S6,209,107008,107520,1672.0,1680.0,1,0
S6,210,107520,108032,1680.0,1688.0,1,0
S6,211,108032,108544,1688.0,1696.0,1,0
S6,212,108544,109056,1696.0,1704.0,1,0
S6,213,109056,109568,1704.0,1712.0,1,0
S6,214,109568,110080,1712.0,1720.0,1,0
S6,215,110080,110592,1720.0,1728.0,1,0
S6,216,110592,111104,1728.0,1736.0,1,0
S6,217,111104,111616,1736.0,1744.0,1,0
S6,218,111616,112128,1744.0,1752.0,1,0
S6,219,112128,112640,1752.0,1760.0,1,0
S6,220,112640,113152,1760.0,1768.0,1,0
S6,221,113152,113664,1768.0,1776.0,1,0
S6,222,113664,114176,1776.0,1784.0,1,0
S6,223,114176,114688,1784.0,1792.0,1,0
S6,224,114688,115200,1792.0,1800.0,1,0
S6,225,115200,115712,1800.0,1808.0,1,0
S6,226,115712,116224,1808.0,1816.0,1,0
S6,227,116224,116736,1816.0,1824.0,1,0
S6,305,156160,156672,2440.0,2448.0,2,1
S6,306,156672,157184,2448.0,2456.0,2,1
S6,307,157184,157696,2456.0,2464.0,2,1
S6,308,157696,158208,2464.0,2472.0,2,1
S6,309,158208,158720,2472.0,2480.0,2,1
S6,310,158720,159232,2480.0,2488.0,2,1
S6,311,159232,159744,2488.0,2496.0,2,1
S6,312,159744,160256,2496.0,2504.0,2,1
S6,313,160256,160768,2504.0,2512.0,2,1
S6,314,160768,161280,2512.0,2520.0,2,1
S6,315,161280,161792,2520.0,2528.0,2,1
S6,316,161792,162304,2528.0,2536.0,2,1
S6,317,162304,162816,2536.0,2544.0,2,1
S6,318,162816,163328,2544.0,2552.0,2,1
S6,319,163328,163840,2552.0,2560.0,2,1
S6,320,163840,164352,2560.0,2568.0,2,1
S6,321,164352,164864,2568.0,2576.0,2,1
S6,322,164864,165376,2576.0,2584.0,2,1
S6,323,165376,165888,2584.0,2592.0,2,1
S6,324,165888,166400,2592.0,2600.0,2,1
S6,325,166400,166912,2600.0,2608.0,2,1
S6,326,166912,167424,2608.0,2616.0,2,1
S6,327,167424,167936,2616.0,2624.0,2,1
S6,328,167936,168448,2624.0,2632.0,2,1
S6,329,168448,168960,2632.0,2640.0,2,1
S6,330,168960,169472,2640.0,2648.0,2,1
S6,331,169472,169984,2648.0,2656.0,2,1
S6,332,169984,170496,2656.0,2664.0,2,1
S6,333,170496,171008,2664.0,2672.0,2,1
S6,334,171008,171520,2672.0,2680.0,2,1
S6,335,171520,172032,2680.0,2688.0,2,1
S6,336,172032,172544,2688.0,2696.0,2,1
S6,337,172544,173056,2696.0,2704.0,2,1
S6,338,173056,173568,2704.0,2712.0,2,1
S6,339,173568,174080,2712.0,2720.0,2,1
S6,340,174080,174592,2720.0,2728.0,2,1
S6,341,174592,175104,2728.0,2736.0,2,1
S6,342,175104,175616,2736.0,2744.0,2,1
S6,343,175616,176128,2744.0,2752.0,2,1
S6,344,176128,176640,2752.0,2760.0,2,1
S6,345,176640,177152,2760.0,2768.0,2,1
S6,346,177152,177664,2768.0,2776.0,2,1
S6,347,177664,178176,2776.0,2784.0,2,1
S6,348,178176,178688,2784.0,2792.0,2,1
S6,349,178688,179200,2792.0,2800.0,2,1
S6,350,179200,179712,2800.0,2808.0,2,1
S6,351,179712,180224,2808.0,2816.0,2,1
S6,352,180224,180736,2816.0,2824.0,2,1
S6,353,180736,181248,2824.0,2832.0,2,1
S6,354,181248,181760,2832.0,2840.0,2,1
S6,355,181760,182272,2840.0,2848.0,2,1
S6,356,182272,182784,2848.0,2856.0,2,1
S6,357,182784,183296,2856.0,2864.0,2,1
S6,358,183296,183808,2864.0,2872.0,2,1
S6,359,183808,184320,2872.0,2880.0,2,1
S6,360,184320,184832,2880.0,2888.0,2,1
S6,361,184832,185344,2888.0,2896.0,2,1
S6,362,185344,185856,2896.0,2904.0,2,1
S6,363,185856,186368,2904.0,2912.0,2,1
S6,364,186368,186880,2912.0,2920.0,2,1
S6,365,186880,187392,2920.0,2928.0,2,1
S6,366,187392,187904,2928.0,2936.0,2,1
S6,367,187904,188416,2936.0,2944.0,2,1
S6,368,188416,188928,2944.0,2952.0,2,1
S6,369,188928,189440,2952.0,2960.0,2,1
S6,370,189440,189952,2960.0,2968.0,2,1
S6,371,189952,190464,2968.0,2976.0,2,1
S6,372,190464,190976,2976.0,2984.0,2,1
S6,373,190976,191488,2984.0,2992.0,2,1
S6,374,191488,192000,2992.0,3000.0,2,1
S6,375,192000,192512,3000.0,3008.0,2,1
S6,376,192512,193024,3008.0,3016.0,2,1
S6,377,193024,193536,3016.0,3024.0,2,1
S6,378,193536,194048,3024.0,3032.0,2,1
S6,379,194048,194560,3032.0,3040.0,2,1
S6,380,194560,195072,3040.0,3048.0,2,1
S6,381,195072,195584,3048.0,3056.0,2,1
S6,382,195584,196096,3056.0,3064.0,2,1
S6,383,196096,196608,3064.0,3072.0,2,1
S6,384,196608,197120,3072.0,3080.0,2,1
S6,385,197120,197632,3080.0,3088.0,2,1
S6,565,289280,289792,4520.0,4528.0,4,0
S6,566,289792,290304,4528.0,4536.0,4,0
S6,567,290304,290816,4536.0,4544.0,4,0
S6,568,290816,291328,4544.0,4552.0,4,0
S6,569,291328,291840,4552.0,4560.0,4,0
S6,570,291840,292352,4560.0,4568.0,4,0
S6,571,292352,292864,4568.0,4576.0,4,0
S6,572,292864,293376,4576.0,4584.0,4,0
S6,573,293376,293888,4584.0,4592.0,4,0
S6,574,293888,294400,4592.0,4600.0,4,0
S6,575,294400,294912,4600.0,4608.0,4,0
S6,576,294912,295424,4608.0,4616.0,4,0
S6,577,295424,295936,4616.0,4624.0,4,0
S6,578,295936,296448,4624.0,4632.0,4,0
S6,579,296448,296960,4632.0,4640.0,4,0
S6,580,296960,297472,4640.0,4648.0,4,0
S6,581,297472,297984,4648.0,4656.0,4,0
S6,582,297984,298496,4656.0,4664.0,4,0
S6,583,298496,299008,4664.0,4672.0,4,0
S6,584,299008,299520,4672.0,4680.0,4,0
S6,585,299520,300032,4680.0,4688.0,4,0
S6,586,300032,300544,4688.0,4696.0,4,0
S6,587,300544,301056,4696.0,4704.0,4,0
S6,588,301056,301568,4704.0,4712.0,4,0
S6,589,301568,302080,4712.0,4720.0,4,0
S6,590,302080,302592,4720.0,4728.0,4,0
S6,591,302592,303104,4728.0,4736.0,4,0
S6,592,303104,303616,4736.0,4744.0,4,0
S6,593,303616,304128,4744.0,4752.0,4,0
S6,594,304128,304640,4752.0,4760.0,4,0
S6,595,304640,305152,4760.0,4768.0,4,0
S6,596,305152,305664,4768.0,4776.0,4,0
S6,597,305664,306176,4776.0,4784.0,4,0
S6,598,306176,306688,4784.0,4792.0,4,0
S6,599,306688,307200,4792.0,4800.0,4,0
S6,600,307200,307712,4800.0,4808.0,4,0
S6,601,307712,308224,4808.0,4816.0,4,0
S6,602,308224,308736,4816.0,4824.0,4,0
S6,603,308736,309248,4824.0,4832.0,4,0
S6,604,309248,309760,4832.0,4840.0,4,0
S6,605,309760,310272,4840.0,4848.0,4,0
S6,606,310272,310784,4848.0,4856.0,4,0
S6,607,310784,311296,4856.0,4864.0,4,0
S6,608,311296,311808,4864.0,4872.0,4,0
S6,609,311808,312320,4872.0,4880.0,4,0
S6,610,312320,312832,4880.0,4888.0,4,0
S6,611,312832,313344,4888.0,4896.0,4,0
S6,612,313344,313856,4896.0,4904.0,4,0
S6,613,313856,314368,4904.0,4912.0,4,0
S6,614,314368,314880,4912.0,4920.0,4,0
S6,694,355328,355840,5552.0,5560.0,3,0
S6,695,355840,356352,5560.0,5568.0,3,0
S6,696,356352,356864,5568.0,5576.0,3,0
S6,697,356864,357376,5576.0,5584.0,3,0
S6,698,357376,357888,5584.0,5592.0,3,0
S6,699,357888,358400,5592.0,5600.0,3,0
S6,700,358400,358912,5600.0,5608.0,3,0
S6,701,358912,359424,5608.0,5616.0,3,0
S6,702,359424,359936,5616.0,5624.0,3,0
S6,703,359936,360448,5624.0,5632.0,3,0
S6,704,360448,360960,5632.0,5640.0,3,0
S6,705,360960,361472,5640.0,5648.0,3,0
S6,706,361472,361984,5648.0,5656.0,3,0
S6,707,361984,362496,5656.0,5664.0,3,0
S6,708,362496,363008,5664.0,5672.0,3,0
S6,709,363008,363520,5672.0,5680.0,3,0
S6,710,363520,364032,5680.0,5688.0,3,0
S6,711,364032,364544,5688.0,5696.0,3,0
S6,712,364544,365056,5696.0,5704.0,3,0
S6,713,365056,365568,5704.0,5712.0,3,0
S6,714,365568,366080,5712.0,5720.0,3,0
S6,715,366080,366592,5720.0,5728.0,3,0
S6,716,366592,367104,5728.0,5736.0,3,0
S6,717,367104,367616,5736.0,5744.0,3,0
S6,718,367616,368128,5744.0,5752.0,3,0
S6,719,368128,368640,5752.0,5760.0,3,0
S6,720,368640,369152,5760.0,5768.0,3,0
S6,721,369152,369664,5768.0,5776.0,3,0
S6,722,369664,370176,5776.0,5784.0,3,0
S6,723,370176,370688,5784.0,5792.0,3,0
S6,724,370688,371200,5792.0,5800.0,3,0
S6,725,371200,371712,5800.0,5808.0,3,0
S6,726,371712,372224,5808.0,5816.0,3,0
S6,727,372224,372736,5816.0,5824.0,3,0
S6,728,372736,373248,5824.0,5832.0,3,0
S6,729,373248,373760,5832.0,5840.0,3,0
S6,730,373760,374272,5840.0,5848.0,3,0
S6,731,374272,374784,5848.0,5856.0,3,0
S6,732,374784,375296,5856.0,5864.0,3,0
S6,733,375296,375808,5864.0,5872.0,3,0
S6,734,375808,376320,5872.0,5880.0,3,0
S6,735,376320,376832,5880.0,5888.0,3,0
S6,736,376832,377344,5888.0,5896.0,3,0
S6,737,377344,377856,5896.0,5904.0,3,0
S6,738,377856,378368,5904.0,5912.0,3,0
S6,739,378368,378880,5912.0,5920.0,3,0
S6,813,416256,416768,6504.0,6512.0,4,0
S6,814,416768,417280,6512.0,6520.0,4,0
S6,815,417280,417792,6520.0,6528.0,4,0
S6,816,417792,418304,6528.0,6536.0,4,0
S6,817,418304,418816,6536.0,6544.0,4,0
S6,818,418816,419328,6544.0,6552.0,4,0
S6,819,419328,419840,6552.0,6560.0,4,0
S6,820,419840,420352,6560.0,6568.0,4,0
S6,821,420352,420864,6568.0,6576.0,4,0
S6,822,420864,421376,6576.0,6584.0,4,0
S6,823,421376,421888,6584.0,6592.0,4,0
S6,824,421888,422400,6592.0,6600.0,4,0
S6,825,422400,422912,6600.0,6608.0,4,0
S6,826,422912,423424,6608.0,6616.0,4,0
S6,827,423424,423936,6616.0,6624.0,4,0
S6,828,423936,424448,6624.0,6632.0,4,0
S6,829,424448,424960,6632.0,6640.0,4,0
S6,830,424960,425472,6640.0,6648.0,4,0
S6,831,425472,425984,6648.0,6656.0,4,0
S6,832,425984,426496,6656.0,6664.0,4,0
S6,833,426496,427008,6664.0,6672.0,4,0
S6,834,427008,427520,6672.0,6680.0,4,0
S6,835,427520,428032,6680.0,6688.0,4,0
S6,836,428032,428544,6688.0,6696.0,4,0
S6,837,428544,429056,6696.0,6704.0,4,0
S6,838,429056,429568,6704.0,6712.0,4,0
S6,839,429568,430080,6712.0,6720.0,4,0
S6,840,430080,430592,6720.0,6728.0,4,0
S6,841,430592,431104,6728.0,6736.0,4,0
S6,842,431104,431616,6736.0,6744.0,4,0
S6,843,431616,432128,6744.0,6752.0,4,0
S6,844,432128,432640,6752.0,6760.0,4,0
S6,845,432640,433152,6760.0,6768.0,4,0
S6,846,433152,433664,6768.0,6776.0,4,0
S6,847,433664,434176,6776.0,6784.0,4,0
S6,848,434176,434688,6784.0,6792.0,4,0
S6,849,434688,435200,6792.0,6800.0,4,0
S6,850,435200,435712,6800.0,6808.0,4,0
S6,851,435712,436224,6808.0,6816.0,4,0
S6,852,436224,436736,6816.0,6824.0,4,0
S6,853,436736,437248,6824.0,6832.0,4,0
S6,854,437248,437760,6832.0,6840.0,4,0
S6,855,437760,438272,6840.0,6848.0,4,0
S6,856,438272,438784,6848.0,6856.0,4,0
S6,857,438784,439296,6856.0,6864.0,4,0
S6,858,439296,439808,6864.0,6872.0,4,0
S6,859,439808,440320,6872.0,6880.0,4,0
S6,860,440320,440832,6880.0,6888.0,4,0
S6,861,440832,441344,6888.0,6896.0,4,0
S7,13,6656,7168,104.0,112.0,1,0
S7,14,7168,7680,112.0,120.0,1,0
S7,15,7680,8192,120.0,128.0,1,0
S7,16,8192,8704,128.0,136.0,1,0
S7,17,8704,9216,136.0,144.0,1,0
S7,18,9216,9728,144.0,152.0,1,0
S7,19,9728,10240,152.0,160.0,1,0
S7,20,10240,10752,160.0,168.0,1,0
S7,21,10752,11264,168.0,176.0,1,0
S7,22,11264,11776,176.0,184.0,1,0
S7,23,11776,12288,184.0,192.0,1,0
S7,24,12288,12800,192.0,200.0,1,0
S7,25,12800,13312,200.0,208.0,1,0
S7,26,13312,13824,208.0,216.0,1,0
S7,27,13824,14336,216.0,224.0,1,0
S7,28,14336,14848,224.0,232.0,1,0
S7,29,14848,15360,232.0,240.0,1,0
S7,30,15360,15872,240.0,248.0,1,0
S7,31,15872,16384,248.0,256.0,1,0
S7,32,16384,16896,256.0,264.0,1,0
S7,33,16896,17408,264.0,272.0,1,0
S7,34,17408,17920,272.0,280.0,1,0
S7,35,17920,18432,280.0,288.0,1,0
S7,36,18432,18944,288.0,296.0,1,0
S7,37,18944,19456,296.0,304.0,1,0
S7,38,19456,19968,304.0,312.0,1,0
S7,39,19968,20480,312.0,320.0,1,0
S7,40,20480,20992,320.0,328.0,1,0
S7,41,20992,21504,328.0,336.0,1,0
S7,42,21504,22016,336.0,344.0,1,0
S7,43,22016,22528,344.0,352.0,1,0
S7,44,22528,23040,352.0,360.0,1,0
S7,45,23040,23552,360.0,368.0,1,0
S7,46,23552,24064,368.0,376.0,1,0
S7,47,24064,24576,376.0,384.0,1,0
S7,48,24576,25088,384.0,392.0,1,0
S7,49,25088,25600,392.0,400.0,1,0
S7,50,25600,26112,400.0,408.0,1,0
S7,51,26112,26624,408.0,416.0,1,0
S7,52,26624,27136,416.0,424.0,1,0
S7,53,27136,27648,424.0,432.0,1,0
S7,54,27648,28160,432.0,440.0,1,0
S7,55,28160,28672,440.0,448.0,1,0
S7,56,28672,29184,448.0,456.0,1,0
S7,57,29184,29696,456.0,464.0,1,0
S7,58,29696,30208,464.0,472.0,1,0
S7,59,30208,30720,472.0,480.0,1,0
S7,60,30720,31232,480.0,488.0,1,0
S7,61,31232,31744,488.0,496.0,1,0
S7,62,31744,32256,496.0,504.0,1,0
S7,63,32256,32768,504.0,512.0,1,0
S7,64,32768,33280,512.0,520.0,1,0
S7,65,33280,33792,520.0,528.0,1,0
S7,66,33792,34304,528.0,536.0,1,0
S7,67,34304,34816,536.0,544.0,1,0
S7,68,34816,35328,544.0,552.0,1,0
S7,69,35328,35840,552.0,560.0,1,0
S7,70,35840,36352,560.0,568.0,1,0
S7,71,36352,36864,568.0,576.0,1,0
S7,72,36864,37376,576.0,584.0,1,0
S7,73,37376,37888,584.0,592.0,1,0
S7,74,37888,38400,592.0,600.0,1,0
S7,75,38400,38912,600.0,608.0,1,0
S7,76,38912,39424,608.0,616.0,1,0
S7,77,39424,39936,616.0,624.0,1,0
S7,78,39936,40448,624.0,632.0,1,0
S7,79,40448,40960,632.0,640.0,1,0
S7,80,40960,41472,640.0,648.0,1,0
S7,81,41472,41984,648.0,656.0,1,0
S7,82,41984,42496,656.0,664.0,1,0
S7,83,42496,43008,664.0,672.0,1,0
S7,84,43008,43520,672.0,680.0,1,0
S7,85,43520,44032,680.0,688.0,1,0
S7,86,44032,44544,688.0,696.0,1,0
S7,87,44544,45056,696.0,704.0,1,0
S7,88,45056,45568,704.0,712.0,1,0
S7,89,45568,46080,712.0,720.0,1,0
S7,90,46080,46592,720.0,728.0,1,0
S7,91,46592,47104,728.0,736.0,1,0
S7,92,47104,47616,736.0,744.0,1,0
S7,93,47616,48128,744.0,752.0,1,0
S7,94,48128,48640,752.0,760.0,1,0
S7,95,48640,49152,760.0,768.0,1,0
S7,96,49152,49664,768.0,776.0,1,0
S7,97,49664,50176,776.0,784.0,1,0
S7,98,50176,50688,784.0,792.0,1,0
S7,99,50688,51200,792.0,800.0,1,0
S7,100,51200,51712,800.0,808.0,1,0
S7,101,51712,52224,808.0,816.0,1,0
S7,102,52224,52736,816.0,824.0,1,0
S7,103,52736,53248,824.0,832.0,1,0
S7,104,53248,53760,832.0,840.0,1,0
S7,105,53760,54272,840.0,848.0,1,0
S7,106,54272,54784,848.0,856.0,1,0
S7,107,54784,55296,856.0,864.0,1,0
S7,108,55296,55808,864.0,872.0,1,0
S7,109,55808,56320,872.0,880.0,1,0
S7,110,56320,56832,880.0,888.0,1,0
S7,111,56832,57344,888.0,896.0,1,0
S7,112,57344,57856,896.0,904.0,1,0
S7,113,57856,58368,904.0,912.0,1,0
S7,114,58368,58880,912.0,920.0,1,0
S7,115,58880,59392,920.0,928.0,1,0
S7,116,59392,59904,928.0,936.0,1,0
S7,117,59904,60416,936.0,944.0,1,0
S7,118,60416,60928,944.0,952.0,1,0
S7,119,60928,61440,952.0,960.0,1,0
S7,120,61440,61952,960.0,968.0,1,0
S7,121,61952,62464,968.0,976.0,1,0
S7,122,62464,62976,976.0,984.0,1,0
S7,123,62976,63488,984.0,992.0,1,0
S7,124,63488,64000,992.0,1000.0,1,0
S7,125,64000,64512,1000.0,1008.0,1,0
S7,126,64512,65024,1008.0,1016.0,1,0
S7,127,65024,65536,1016.0,1024.0,1,0
S7,128,65536,66048,1024.0,1032.0,1,0
S7,129,66048,66560,1032.0,1040.0,1,0
S7,130,66560,67072,1040.0,1048.0,1,0
S7,131,67072,67584,1048.0,1056.0,1,0
S7,132,67584,68096,1056.0,1064.0,1,0
S7,133,68096,68608,1064.0,1072.0,1,0
S7,134,68608,69120,1072.0,1080.0,1,0
S7,135,69120,69632,1080.0,1088.0,1,0
S7,136,69632,70144,1088.0,1096.0,1,0
S7,137,70144,70656,1096.0,1104.0,1,0
S7,138,70656,71168,1104.0,1112.0,1,0
S7,139,71168,71680,1112.0,1120.0,1,0
S7,140,71680,72192,1120.0,1128.0,1,0
S7,141,72192,72704,1128.0,1136.0,1,0
S7,142,72704,73216,1136.0,1144.0,1,0
S7,143,73216,73728,1144.0,1152.0,1,0
S7,144,73728,74240,1152.0,1160.0,1,0
S7,145,74240,74752,1160.0,1168.0,1,0
S7,146,74752,75264,1168.0,1176.0,1,0
S7,147,75264,75776,1176.0,1184.0,1,0
S7,148,75776,76288,1184.0,1192.0,1,0
S7,149,76288,76800,1192.0,1200.0,1,0
S7,150,76800,77312,1200.0,1208.0,1,0
S7,151,77312,77824,1208.0,1216.0,1,0
S7,152,77824,78336,1216.0,1224.0,1,0
S7,153,78336,78848,1224.0,1232.0,1,0
S7,154,78848,79360,1232.0,1240.0,1,0
S7,155,79360,79872,1240.0,1248.0,1,0
S7,156,79872,80384,1248.0,1256.0,1,0
S7,157,80384,80896,1256.0,1264.0,1,0
S7,158,80896,81408,1264.0,1272.0,1,0
S7,159,81408,81920,1272.0,1280.0,1,0
S7,160,81920,82432,1280.0,1288.0,1,0
S7,194,99328,99840,1552.0,1560.0,3,0
S7,195,99840,100352,1560.0,1568.0,3,0
S7,196,100352,100864,1568.0,1576.0,3,0
S7,197,100864,101376,1576.0,1584.0,3,0
S7,198,101376,101888,1584.0,1592.0,3,0
S7,199,101888,102400,1592.0,1600.0,3,0
S7,200,102400,102912,1600.0,1608.0,3,0
S7,201,102912,103424,1608.0,1616.0,3,0
S7,202,103424,103936,1616.0,1624.0,3,0
S7,203,103936,104448,1624.0,1632.0,3,0
S7,204,104448,104960,1632.0,1640.0,3,0
S7,205,104960,105472,1640.0,1648.0,3,0
S7,206,105472,105984,1648.0,1656.0,3,0
S7,207,105984,106496,1656.0,1664.0,3,0
S7,208,106496,107008,1664.0,1672.0,3,0
S7,209,107008,107520,1672.0,1680.0,3,0
S7,210,107520,108032,1680.0,1688.0,3,0
S7,211,108032,108544,1688.0,1696.0,3,0
S7,212,108544,109056,1696.0,1704.0,3,0
S7,213,109056,109568,1704.0,1712.0,3,0
S7,214,109568,110080,1712.0,1720.0,3,0
S7,215,110080,110592,1720.0,1728.0,3,0
S7,216,110592,111104,1728.0,1736.0,3,0
S7,217,111104,111616,1736.0,1744.0,3,0
S7,218,111616,112128,1744.0,1752.0,3,0
S7,219,112128,112640,1752.0,1760.0,3,0
S7,220,112640,113152,1760.0,1768.0,3,0
S7,221,113152,113664,1768.0,1776.0,3,0
S7,222,113664,114176,1776.0,1784.0,3,0
S7,223,114176,114688,1784.0,1792.0,3,0
S7,224,114688,115200,1792.0,1800.0,3,0
S7,225,115200,115712,1800.0,1808.0,3,0
S7,226,115712,116224,1808.0,1816.0,3,0
S7,227,116224,116736,1816.0,1824.0,3,0
S7,228,116736,117248,1824.0,1832.0,3,0
S7,229,117248,117760,1832.0,1840.0,3,0
S7,230,117760,118272,1840.0,1848.0,3,0
S7,231,118272,118784,1848.0,1856.0,3,0
S7,232,118784,119296,1856.0,1864.0,3,0
S7,233,119296,119808,1864.0,1872.0,3,0
S7,234,119808,120320,1872.0,1880.0,3,0
S7,235,120320,120832,1880.0,1888.0,3,0
S7,236,120832,121344,1888.0,1896.0,3,0
S7,237,121344,121856,1896.0,1904.0,3,0
S7,238,121856,122368,1904.0,1912.0,3,0
S7,239,122368,122880,1912.0,1920.0,3,0
S7,276,141312,141824,2208.0,2216.0,4,0
S7,277,141824,142336,2216.0,2224.0,4,0
S7,278,142336,142848,2224.0,2232.0,4,0
S7,279,142848,143360,2232.0,2240.0,4,0
S7,280,143360,143872,2240.0,2248.0,4,0
S7,281,143872,144384,2248.0,2256.0,4,0
S7,282,144384,144896,2256.0,2264.0,4,0
S7,283,144896,145408,2264.0,2272.0,4,0
S7,284,145408,145920,2272.0,2280.0,4,0
S7,285,145920,146432,2280.0,2288.0,4,0
S7,286,146432,146944,2288.0,2296.0,4,0
S7,287,146944,147456,2296.0,2304.0,4,0
S7,288,147456,147968,2304.0,2312.0,4,0
S7,289,147968,148480,2312.0,2320.0,4,0
S7,290,148480,148992,2320.0,2328.0,4,0
S7,291,148992,149504,2328.0,2336.0,4,0
S7,292,149504,150016,2336.0,2344.0,4,0
S7,293,150016,150528,2344.0,2352.0,4,0
S7,294,150528,151040,2352.0,2360.0,4,0
S7,295,151040,151552,2360.0,2368.0,4,0
S7,296,151552,152064,2368.0,2376.0,4,0
S7,297,152064,152576,2376.0,2384.0,4,0
S7,298,152576,153088,2384.0,2392.0,4,0
S7,299,153088,153600,2392.0,2400.0,4,0
S7,300,153600,154112,2400.0,2408.0,4,0
S7,301,154112,154624,2408.0,2416.0,4,0
S7,302,154624,155136,2416.0,2424.0,4,0
S7,303,155136,155648,2424.0,2432.0,4,0
S7,304,155648,156160,2432.0,2440.0,4,0
S7,305,156160,156672,2440.0,2448.0,4,0
S7,306,156672,157184,2448.0,2456.0,4,0
S7,307,157184,157696,2456.0,2464.0,4,0
S7,308,157696,158208,2464.0,2472.0,4,0
S7,309,158208,158720,2472.0,2480.0,4,0
S7,310,158720,159232,2480.0,2488.0,4,0
S7,311,159232,159744,2488.0,2496.0,4,0
S7,312,159744,160256,2496.0,2504.0,4,0
S7,313,160256,160768,2504.0,2512.0,4,0
S7,314,160768,161280,2512.0,2520.0,4,0
S7,315,161280,161792,2520.0,2528.0,4,0
S7,316,161792,162304,2528.0,2536.0,4,0
